pair,gene_p,gene_q,split_category,method,metric,value,seed
MAPK1+CEBPE,MAPK1,CEBPE,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5617313315352084,4
MAPK1+CEBPE,MAPK1,CEBPE,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6167876612747112,4
MAPK1+CEBPE,MAPK1,CEBPE,"both genes observed, pair held out",mean,top_DE_Pearson,0.45639446513469206,4
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6624201843332813,0
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5212639083236008,0
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.4748637975239846,0
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.544772654625042,0
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6740923868238299,0
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.613083398875114,0
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.38058470191591665,0
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.5675787374490953,1
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.533270165993365,1
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.6636711919905889,1
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5887945119117388,1
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.658419973204241,1
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6111158462491194,1
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.4882750274707536,1
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.5798567694417258,2
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5962513753049855,2
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.5499040777635835,2
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6517855472166545,2
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5311498010808332,2
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6006229608505947,2
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.48112017723625783,2
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6507580010054479,3
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5642727115851695,3
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.5540161754884494,3
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5610564148175232,3
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6763290029676379,3
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6529371719816865,3
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.41434811529710935,3
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6941066583356766,4
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.49543926871793087,4
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.4989189213802605,4
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6620285664839386,4
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.4777540224611556,4
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6456113548145924,4
CEBPA+FOS,CEBPA,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.44483666124561644,4
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,OpPert,top_DE_Pearson,0.4948719287196552,0
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,additive,top_DE_Pearson,0.29041940939026556,0
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,linear,top_DE_Pearson,0.4130635365250038,0
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,GEARS,top_DE_Pearson,0.4068022322815134,0
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,CPA,top_DE_Pearson,0.30463671242791773,0
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,AttentionPert,top_DE_Pearson,0.37980753098521564,0
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,mean,top_DE_Pearson,0.34287674093353554,0
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,OpPert,top_DE_Pearson,0.5605956878947418,1
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,additive,top_DE_Pearson,0.38304090745652064,1
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,linear,top_DE_Pearson,0.2985793907098978,1
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,GEARS,top_DE_Pearson,0.42943641414735334,1
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,CPA,top_DE_Pearson,0.43105165423155156,1
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,AttentionPert,top_DE_Pearson,0.43354247899912335,1
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,mean,top_DE_Pearson,0.3070972573212751,1
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,OpPert,top_DE_Pearson,0.48179578475485185,2
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,additive,top_DE_Pearson,0.3356552596701674,2
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,linear,top_DE_Pearson,0.3334979502457589,2
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,GEARS,top_DE_Pearson,0.28612386888991026,2
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,CPA,top_DE_Pearson,0.40037850600280106,2
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,AttentionPert,top_DE_Pearson,0.4011631706191313,2
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,mean,top_DE_Pearson,0.293454550569489,2
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,OpPert,top_DE_Pearson,0.3797473784024264,3
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,additive,top_DE_Pearson,0.3787010013589036,3
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,linear,top_DE_Pearson,0.4932727056772466,3
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,GEARS,top_DE_Pearson,0.4047070078466747,3
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,CPA,top_DE_Pearson,0.3763000808476076,3
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,AttentionPert,top_DE_Pearson,0.40854014136514205,3
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,mean,top_DE_Pearson,0.3819402214826203,3
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,OpPert,top_DE_Pearson,0.39858113429800657,4
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,additive,top_DE_Pearson,0.3521924160036343,4
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,linear,top_DE_Pearson,0.32202055466214136,4
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,GEARS,top_DE_Pearson,0.36717971674930033,4
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,CPA,top_DE_Pearson,0.3770245815270836,4
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,AttentionPert,top_DE_Pearson,0.47083939449681356,4
KLF1+CDKN1A,KLF1,CDKN1A,neither gene observed,mean,top_DE_Pearson,0.3680594360413242,4
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6343467311202287,0
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",additive,top_DE_Pearson,0.5057318451384158,0
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",linear,top_DE_Pearson,0.46350341732527633,0
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6837654941546846,0
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6380947355422776,0
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.7350683321669867,0
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",mean,top_DE_Pearson,0.3766285988669124,0
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7474902484487465,1
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",additive,top_DE_Pearson,0.5442081311019676,1
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",linear,top_DE_Pearson,0.6183660130080081,1
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5011333715337317,1
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6680849093599178,1
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6371910050799098,1
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",mean,top_DE_Pearson,0.4576653979128269,1
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6987067612596672,2
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",additive,top_DE_Pearson,0.4940702819374651,2
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",linear,top_DE_Pearson,0.535233594865098,2
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5721933231824762,2
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",CPA,top_DE_Pearson,0.4688363282985833,2
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.641705509652202,2
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",mean,top_DE_Pearson,0.5314956168509539,2
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6179193510141694,3
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",additive,top_DE_Pearson,0.5608921809566891,3
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",linear,top_DE_Pearson,0.5540675715222457,3
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6196964377248618,3
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5423453655273383,3
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5369944906347418,3
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",mean,top_DE_Pearson,0.5231244931614245,3
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6561677648925304,4
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",additive,top_DE_Pearson,0.6613265370512086,4
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",linear,top_DE_Pearson,0.5727785978876484,4
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5444353175789705,4
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6536164525861563,4
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6278480098487611,4
CDKN1B+STAT3,CDKN1B,STAT3,"both genes observed, pair held out",mean,top_DE_Pearson,0.5036123718217854,4
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,OpPert,top_DE_Pearson,0.5523648014608828,0
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,additive,top_DE_Pearson,0.42971301011073243,0
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,linear,top_DE_Pearson,0.39255520778506287,0
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,GEARS,top_DE_Pearson,0.48418459099050537,0
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,CPA,top_DE_Pearson,0.5601827674726094,0
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5042402862276308,0
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,mean,top_DE_Pearson,0.27923632032930074,0
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,OpPert,top_DE_Pearson,0.46664963530010395,1
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,additive,top_DE_Pearson,0.5398865635248963,1
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,linear,top_DE_Pearson,0.4645808593846922,1
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,GEARS,top_DE_Pearson,0.461155387657903,1
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,CPA,top_DE_Pearson,0.4635604941061798,1
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.40136153474096004,1
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,mean,top_DE_Pearson,0.4453857089706972,1
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,OpPert,top_DE_Pearson,0.5364168237448382,2
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,additive,top_DE_Pearson,0.5220440916643053,2
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,linear,top_DE_Pearson,0.47309910286683887,2
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,GEARS,top_DE_Pearson,0.5857719184741064,2
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,CPA,top_DE_Pearson,0.4954016699425851,2
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5411939597721446,2
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,mean,top_DE_Pearson,0.4031455827653002,2
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,OpPert,top_DE_Pearson,0.5973974639751183,3
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,additive,top_DE_Pearson,0.46087606863096264,3
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,linear,top_DE_Pearson,0.4560289570330649,3
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,GEARS,top_DE_Pearson,0.6149260814943716,3
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,CPA,top_DE_Pearson,0.4255837808942459,3
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4902584585405896,3
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,mean,top_DE_Pearson,0.36089315251245574,3
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,OpPert,top_DE_Pearson,0.5841464452006113,4
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,additive,top_DE_Pearson,0.41423164124632994,4
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,linear,top_DE_Pearson,0.48888477833537525,4
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,GEARS,top_DE_Pearson,0.489869444887822,4
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,CPA,top_DE_Pearson,0.385082848953726,4
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4905731371754108,4
CEBPA+FOXA1,CEBPA,FOXA1,exactly one gene observed,mean,top_DE_Pearson,0.2939660800181909,4
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,OpPert,top_DE_Pearson,0.5916018825262747,0
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,additive,top_DE_Pearson,0.47403024242118164,0
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,linear,top_DE_Pearson,0.35404465874356333,0
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,GEARS,top_DE_Pearson,0.41833898432555183,0
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,CPA,top_DE_Pearson,0.5984112862088202,0
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.42716747439537783,0
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,mean,top_DE_Pearson,0.39665046186820135,0
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,OpPert,top_DE_Pearson,0.5187837427000493,1
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,additive,top_DE_Pearson,0.4447803643560539,1
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,linear,top_DE_Pearson,0.43200474786358434,1
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,GEARS,top_DE_Pearson,0.5336924692771787,1
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,CPA,top_DE_Pearson,0.4882064470390019,1
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.46310261358134597,1
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,mean,top_DE_Pearson,0.29698967281915734,1
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,OpPert,top_DE_Pearson,0.5760664518495507,2
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,additive,top_DE_Pearson,0.3672368720574446,2
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,linear,top_DE_Pearson,0.49564886252725027,2
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,GEARS,top_DE_Pearson,0.657589094542214,2
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,CPA,top_DE_Pearson,0.5610102030757207,2
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5331008732136497,2
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,mean,top_DE_Pearson,0.3548635621355311,2
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,OpPert,top_DE_Pearson,0.44367484237978855,3
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,additive,top_DE_Pearson,0.36066281624598895,3
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,linear,top_DE_Pearson,0.5469675713661628,3
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,GEARS,top_DE_Pearson,0.4526146351925132,3
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,CPA,top_DE_Pearson,0.4380448741101572,3
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4800609714589587,3
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,mean,top_DE_Pearson,0.2962772244692067,3
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,OpPert,top_DE_Pearson,0.48639387592690186,4
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,additive,top_DE_Pearson,0.4369715556331147,4
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,linear,top_DE_Pearson,0.4165082327196778,4
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,GEARS,top_DE_Pearson,0.4555388852132663,4
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,CPA,top_DE_Pearson,0.4331285384311796,4
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5213416128300681,4
STAT3+SPI1,STAT3,SPI1,exactly one gene observed,mean,top_DE_Pearson,0.3460724585702786,4
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,OpPert,top_DE_Pearson,0.5514776235060237,0
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,additive,top_DE_Pearson,0.42330477389256965,0
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,linear,top_DE_Pearson,0.4982270213342102,0
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,GEARS,top_DE_Pearson,0.5400918706134579,0
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,CPA,top_DE_Pearson,0.4711755900294837,0
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4948364665372313,0
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,mean,top_DE_Pearson,0.31309258621600033,0
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,OpPert,top_DE_Pearson,0.5083590174101286,1
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,additive,top_DE_Pearson,0.48614885011800846,1
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,linear,top_DE_Pearson,0.49669652375267725,1
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,GEARS,top_DE_Pearson,0.5273179063049945,1
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,CPA,top_DE_Pearson,0.4968512609235313,1
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4927721965488972,1
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,mean,top_DE_Pearson,0.4017847134493661,1
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,OpPert,top_DE_Pearson,0.616106525661367,2
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,additive,top_DE_Pearson,0.4946736803114389,2
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,linear,top_DE_Pearson,0.46395332504324077,2
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,GEARS,top_DE_Pearson,0.5832195637945303,2
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,CPA,top_DE_Pearson,0.49370764090393926,2
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5279425715539479,2
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,mean,top_DE_Pearson,0.37692527345009275,2
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,OpPert,top_DE_Pearson,0.5748204024490505,3
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,additive,top_DE_Pearson,0.3958548805849808,3
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,linear,top_DE_Pearson,0.5120810503006895,3
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,GEARS,top_DE_Pearson,0.6707176636944583,3
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,CPA,top_DE_Pearson,0.457512295512595,3
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4942596829254969,3
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,mean,top_DE_Pearson,0.33322768413916426,3
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,OpPert,top_DE_Pearson,0.530718805906284,4
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,additive,top_DE_Pearson,0.5326669686871204,4
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,linear,top_DE_Pearson,0.4296217389363521,4
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,GEARS,top_DE_Pearson,0.4715551715980183,4
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,CPA,top_DE_Pearson,0.3847504305761219,4
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,AttentionPert,top_DE_Pearson,0.44454329652746516,4
FOXA1+CDKN1A,FOXA1,CDKN1A,exactly one gene observed,mean,top_DE_Pearson,0.25749600642279913,4
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.4599945240205858,0
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.493999979865784,0
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.4263845024641906,0
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5779608158332125,0
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.4630782571326033,0
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.45209105865503313,0
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3493225466552588,0
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.6054666056561713,1
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.4263547621546606,1
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.4401965178323777,1
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.4880701038212677,1
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.4036886889299469,1
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5138218961376388,1
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.2527964043693054,1
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5333527127380692,2
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.4855631125298446,2
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.48818289697596295,2
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5354192343791834,2
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.47609725963687144,2
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.560184770859131,2
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.4154819518061875,2
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5867684602548605,3
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.4956527466388126,3
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.5150254132642146,3
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.4736321891991866,3
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.39936606529852,3
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5152217275505574,3
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3927653538498857,3
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.625428319468314,4
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.3838207234972824,4
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.4156141364433702,4
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5275940159784662,4
